Date,Day,Week,Price,Transaction_fees (BTC),No_of_transactions,Output_value (BTC),estimated_transaction_value,Miners_revenue,Cost_per_transaction,Difficulty,Hash_rate,Trade_volume,,,
2/12/14,43,7,667.01,15.9470347,62805,607963.9325,80073041.57,2794771.9,44.49919433,2621404453,21761.8906,25382420.94,,,
2/14/14,45,7,672.1,17.1625273,76660,544377.4412,57642531.57,3220703.2,42.01282546,2621404453,24889.34793,102323406.4,,,
2/16/14,47,8,623.5,11.12655289,56785,630054.0004,62217578.43,3015246,53.09933961,2621404453,25149.96938,40090511.68,,,
2/18/14,49,8,626.77,24.33053354,68333,598582.7537,55601232.43,2631807.23,38.51444002,3129573175,25980.5117,20002597.32,,,
2/20/14,51,8,582.7,14.92340459,71666,556607.3983,56886162.43,2499200.3,34.87288672,3129573175,26602.7994,47431767.35,,,
2/22/14,53,8,603.98,12.56877924,59691,464776.1355,53391137.14,2483565.76,41.60703892,3129573175,25513.79592,31121949.39,,,
2/24/14,55,9,545,13.98013914,68496,407498.4593,49580501.14,2486835,36.30628066,3129573175,28314.09059,58264532.44,,,
2/26/14,57,9,585.38,14.8421543,71527,529682.1866,64381276.29,2657039.82,37.14736841,3129573175,28158.51867,64629249.34,,,
2/28/14,59,9,577.97,15.28626504,71658,558219.764,70784707.29,2725128.55,38.02964847,3815723799,35659.96387,28156595.97,,,
3/2/14,61,10,559.88,11.10023303,59067,644509.8775,73856853.86,2091711.68,35.41252611,3815723799,28262.41817,7884277.612,,,
3/4/14,63,10,677.61,18.22862564,85916,600773.2836,59378858.29,2366891.73,27.54890509,3815723799,26365.61158,55389505.67,,,
3/6/14,65,10,657.02,14.8778672,71619,670350.4749,66525670.14,2670129.28,37.282415,3815723799,30728.26674,16132757.91,,,
3/8/14,67,10,609,12.98291657,71019,902323.4743,143488343.4,2671683,37.6192709,3815723799,33194.1153,18734479.64,,,
3/10/14,69,11,621.99,14.43470377,66786,1026515.958,179360987.4,2574416.61,38.54724957,3815723799,31297.30871,20539098.4,,,
3/12/14,71,11,642.1,17.27911595,76019,1167552.436,226419618.9,2707735.7,35.61919652,3815723799,31866.35069,18735045.4,,,
3/14/14,73,11,636.47,14.00794115,68735,997435.0312,192816601,2220643.83,32.30732276,4250217920,29367.84755,11909221.25,,,
3/16/14,75,12,634.94,10.38601922,58730,828107.8399,175443407.1,2514362.4,42.81223225,4250217920,33382.15765,5281163.75,,,
3/18/14,77,12,627,10.60617286,57881,570617.0043,109805719.7,2279145,39.37639294,4250217920,30635.52442,19340668.43,,,
3/20/14,79,12,590,13.68047528,72117,836325.025,67523155,2470920,34.26265652,4250217920,35283.67296,16682165.84,,,
3/22/14,81,12,557,14.60447433,69139,864785.9241,50513288.71,2458598,35.56021927,4250217920,37185.18827,14058610.53,,,
3/24/14,83,13,572,12.36959646,67382,835072.8446,47499034,2852564,42.33421389,4250217920,42044.61628,17030460.96,,,
3/26/14,85,13,585.7,15.58162914,69897,484505.1398,43126102.57,2322300.5,33.22460907,5006860589,39324.9976,13081304.03,,,
3/28/14,87,13,503,12.76760033,69155,464812.1054,41768557,2307261,33.36361796,5006860589,45547.30735,46086772.16,,,
3/30/14,89,14,449.02,10.75046791,55333,542349.2551,50167371,1677089.7,30.30903258,5006860589,37084.96609,38016411.82,,,
4/1/14,91,14,479.51,12.54864889,64692,550689.1552,50326817.29,2151561.37,33.25853846,5006860589,44551.73779,30189108.95,,,
4/3/14,93,14,446.31,13.42152449,67292,573310.4202,47734886.29,2326614.03,34.57489791,5006860589,51769.6171,32532433.45,,,
4/5/14,95,14,451.84,12.15739669,59610,600554.1671,48202467.71,2027406.08,34.01117396,6119726089,54454.16888,10058715.77,,,
4/7/14,97,15,447.74,13.90620728,62222,589457.4663,46515803.43,1640071.62,26.35838803,6119726089,44415.13216,13092815.49,,,
4/9/14,99,15,443.1,13.2776719,64278,523762.2635,42700791.14,1611997.8,25.07853076,6119726089,44110.91892,10450373.91,,,
4/11/14,101,15,427.99,14.57004853,66874,499597.8015,43096785.57,1600254.61,23.92939872,6119726089,45327.77186,52943745.97,,,
4/13/14,103,16,405,9.30580111,49420,510911.2676,47162729.14,2018520,40.84419263,6119726089,60538.43356,19755964.93,,,
4/15/14,105,16,489.91,16.40310745,74882,510562.703,44558225.86,2396149.81,31.99900924,6119726089,59321.58062,39716663.12,,,
4/17/14,107,16,495,15.27722248,67212,535183.6505,47097968,2160675,32.14716122,6978842650,60364.10607,29256897.63,,,
4/19/14,109,16,499.9,13.3065243,56685,564310.7775,45053664,2043591.2,36.05171033,6978842650,56547.98442,15006702.56,,,
4/21/14,111,17,496.5,11.60986595,57961,568850.2679,42788735.43,2202474,37.99924087,6978842650,61404.86652,11809736.66,,,
4/23/14,113,17,487.3,14.28109385,72147,563558.0837,37509743.29,2138759.7,29.6444717,6978842650,60711.02622,7615953.314,,,
4/25/14,115,17,459.15,14.40370555,78038,534292.755,36595955.57,1888943.1,24.20542684,6978842650,56894.90457,38579703.62,,,
4/27/14,117,18,440.1,11.27509025,50392,530347.2382,42645892.86,1842258.6,36.55855294,6978842650,57935.66502,8216763.219,,,
4/29/14,119,18,447.7,12.17060621,64207,428757.1596,37548033.14,1773787.4,27.62607504,6978842650,54813.38367,13408409.9,,,
5/1/14,121,18,460.01,12.01720682,60910,404827.6518,36447679.57,1937562.12,31.81024659,8000872136,66817.88587,10804490.97,,,
5/3/14,123,18,434.5,11.0080935,56112,406642.5708,32383699.43,1568979.5,27.96156794,8000872136,57272.47361,8855097.301,,,
5/5/14,125,19,427.83,12.36926791,63433,456948.5624,29461361.29,1342102.71,21.15779973,8000872136,49715.68889,8503701.124,,,
5/7/14,127,19,446.65,13.38035393,70424,474364.3739,25388818.43,1825905.2,25.92731455,8000872136,64829.25832,14317047.98,,,
5/9/14,129,19,452.02,15.8661507,67693,637101.7404,28002612.14,1882663.3,27.81178704,8000872136,66022.43485,14317047.98,,,
5/11/14,131,20,435,9.32474235,51666,775689.5118,29284181.86,1809165,35.0165486,8000872136,66022.43485,3992390.343,,,
5/13/14,133,20,438.95,13.05030601,70672,744352.4497,28250823,1871243.85,26.47786747,8853416309,74817.97102,5570250.304,,,
5/15/14,135,20,448.99,12.75536468,72761,634785.1636,28443947.86,1868696.38,25.68266489,8853416309,73057.54817,6666880.579,,,
5/17/14,137,20,449.08,9.7917159,55577,559685.7212,31018192.29,2058582.72,37.04019145,8853416309,80539.34527,4410263.871,,,
5/19/14,139,21,446.42,10.7224626,60368,529994.4634,29672873,1979872.7,32.79672509,8853416309,77898.711,2031245.97,,,
5/21/14,141,21,494.87,13.27575617,71120,589869.0293,30549870.43,2208604.81,31.05462331,8853416309,78338.81671,31623706.44,,,
5/23/14,143,21,527.47,12.99220611,74593,607750.839,34457673.29,2089836.14,28.01651817,8853416309,69536.70248,23581401.65,,,
5/25/14,145,22,575,9.57210433,53928,809213.1873,63331007.86,2175800,40.34638778,10455720138,78483.25676,9312733.145,,,
5/27/14,147,22,581.87,12.33282353,67040,775456.4412,68670958.86,1883513.19,28.09536381,10455720138,67048.61008,24116882.5,,,
5/29/14,149,22,568,12.39205713,65930,795411.1227,74626944,1867016,28.31815562,10455720138,68088.12341,14338840.73,,,
5/31/14,151,22,620.45,9.93876923,55166,709956.7397,55507000.71,2363294.05,42.83968477,10455720138,79003.01342,21758383.23,,,
6/2/14,153,23,631.49,10.91517676,61179,679421.7129,54379469.71,2832232.65,46.29419654,10455720138,93036.44344,33943105.65,,,
6/4/14,155,23,644.66,12.26613461,66435,683411.3702,52934044.43,2957055.42,44.51050531,10455720138,95115.47011,33943105.65,,,
6/6/14,157,23,655.75,11.31817452,64859,727021.9383,55722014.86,2433488.25,37.51966959,11756551917,86494.36212,20363030.83,,,
6/8/14,159,24,652,8.70951916,47730,790503.0258,53740908.71,2450216,51.33492562,11756551917,87663.20486,12086748.39,,,
6/10/14,161,24,649.89,12.193239,65460,691473.1262,43090092,2883561.93,44.05074748,11756551917,103442.5817,13835416.83,,,
6/12/14,163,24,617,12.15329591,61583,582086.3647,54008469.29,2398279,38.94384814,11756551917,90585.31168,17105184.4,,,
6/14/14,165,24,557.92,9.95194649,58961,596159.2705,76850402.14,2459869.28,41.72027747,11756551917,102858.1604,44321513.84,,,
6/16/14,167,25,595,11.12862904,65347,562355.5741,77700217.29,3026170,46.30924143,11756551917,118637.5372,15926286.04,,,
6/18/14,169,25,604.6,12.23255724,66992,565707.0886,61358959,2576805.2,38.46437187,13462580115,113768.8429,12990613.2,,,
6/20/14,171,25,593.33,11.25311797,59884,475473.4762,37442919.29,2750677.88,45.93343598,13462580115,123807.2702,10340809.71,,,
6/22/14,173,26,596.08,9.42521379,50429,503040.9337,38084636.43,2881450.72,57.13876381,13462580115,129161.0981,6909362.089,,,
6/24/14,175,26,585.54,11.64240605,64766,478732.1222,36144391.43,2904863.94,44.85168051,13462580115,132507.2405,9838472.899,,,
6/26/14,177,26,569,11.37751104,62354,518253.1999,49145510.86,2438734,39.11110755,13462580115,114438.0713,16977270.75,,,
6/28/14,179,26,597.08,9.87835113,56883,500492.6838,53339874.86,2796722.72,49.16623104,13462580115,125145.7271,13074345.03,,,
6/30/14,181,27,620,10.90944259,62009,458938.7426,51756694.14,1943700,31.34544985,16818461371,104506.2812,4207594.437,,,
7/2/14,183,27,654,13.73343865,67724,460208.1111,45022159.29,2281152,33.68306656,16818461371,116210.9847,25461746.35,,,
7/4/14,185,27,635.49,10.58824881,61901,547522.8693,48167596.29,2548314.9,41.16758857,16818461371,133768.0399,10376757.01,,,
7/6/14,187,28,634.49,9.24924683,53366,562513.3663,50373377.71,2369185.66,44.39503916,16818461371,124571.4872,5300632.17,,,
7/8/14,189,28,623.7,12.21686237,70042,464085.6393,39460602.29,2533469.4,36.17071757,16818461371,135440.1404,11192099.38,,,
7/10/14,191,28,619.78,11.22613459,64146,358769.3423,37629706,2392970.58,37.30506314,16818461371,128751.7384,5747792.064,,,
7/12/14,193,28,631.98,9.01518862,54181,375994.9983,38917479,2612605.32,48.21995386,16818461371,137948.2912,8790759.771,,,
7/14/14,195,29,622.8,11.35018792,59877,396096.435,39644283.14,2264500.8,37.81920938,17336316979,124959.9838,5858427.132,,,
7/16/14,197,29,619.48,12.33196333,67767,422222.4506,35051260.57,2562788.76,37.81765107,17336316979,142195.8436,6665757.414,,,
7/18/14,199,29,629.86,11.60568116,62427,435437.4002,37832402.29,2510621.96,40.21692473,17336316979,137025.0856,10246627.65,,,
7/20/14,201,30,623.77,9.50599823,54742,427030.0661,41455623.43,2656636.43,48.53013098,17336316979,146504.8085,4365861.682,,,
7/22/14,203,30,621.03,11.8573934,66921,374761.0758,40738840.86,2227013.58,33.27824719,17336316979,123236.3978,7262329.383,,,
7/24/14,205,30,601.18,10.633025,64815,343342.8642,40886890.57,2245407.3,34.64332793,17336316979,128407.1557,6221296.068,,,
7/26/14,207,30,595.88,9.50827747,57528,360680.5293,42746064,2090942.92,36.34652552,18736441558,130395.0986,5776773.282,,,
7/28/14,209,31,586.96,9.70412523,59561,348608.5324,40548568.29,2000946.64,33.59491345,18736441558,126669.5244,3480287.001,,,
7/30/14,211,31,573.48,10.85994311,64442,372135.5558,37303472,2514709.8,39.02283914,18736441558,162993.8733,5468517.94,,,
8/1/14,213,31,601.94,10.87967636,69283,346639.9807,34853011.29,2308439.9,33.31899456,18736441558,142503.2149,12830304.1,,,
8/3/14,215,32,589.79,8.36702521,52550,381346.0931,46582729.29,2245920.32,42.73873111,18736441558,141571.8214,12830304.1,,,
8/5/14,217,32,580.21,12.15106865,72928,360982.1012,46817861.43,1921655.52,26.3500373,18736441558,122943.9502,4377936.211,,,
8/7/14,219,32,587.24,11.21723833,70732,396051.9989,54505686.29,2311376.64,32.67794831,18736441558,146228.7892,7049099.186,,,
8/9/14,221,32,588.61,9.89679335,62960,383397.2899,48966860.57,2551035.74,40.51835673,19729645941,169672.5214,3441904.049,,,
8/11/14,223,33,578.97,11.68497448,70184,371741.8923,48372628,2640682.17,37.62513066,19729645941,178499.4155,8291906.845,,,
8/13/14,225,33,550.14,12.599707,75011,395961.9481,42265190.57,2165901.18,28.87444748,19729645941,153980.265,17958670.13,,,
8/15/14,227,33,498.16,10.97370877,69698,491426.9758,47356646,2034983.6,29.19715917,19729645941,159864.8612,16382166.55,,,
8/17/14,229,34,491.88,37.29813075,59319,594947.7272,52613474.86,2047204.56,34.51178476,19729645941,161826.3932,10670100.39,,,
8/19/14,231,34,487.5,12.87741605,75458,625404.0653,54093267,2516475,33.34934666,19729645941,202037.8,18113980.97,,,
8/21/14,233,34,525.78,11.94405134,75470,598616.0853,49889726,2214059.58,29.33694952,23844670039,199134.5961,23654104.74,,,
8/23/14,235,34,503.88,9.21595098,60189,953217.2294,51520872.57,1982263.92,32.93398993,23844670039,186096.0214,12141744.38,,,
8/25/14,237,35,503.79,14.33068278,66411,907181.0036,44605428.71,1694749.56,25.51910918,23844670039,158833.5469,9772640.764,,,
8/27/14,239,35,514.84,11.61214904,74318,1115168.292,43811988,2077894.24,27.9595016,23844670039,190837.3213,10602983.16,,,
8/29/14,241,35,511.99,10.22007288,67664,862940.0263,42426656.71,2129878.4,31.47727595,23844670039,196763.9462,8560175.869,,,
8/31/14,243,36,477.98,9.02275826,59751,865976.4565,47677383.71,2334454.32,39.0697113,23844670039,231138.3705,35488313.93,,,
9/2/14,245,36,483.65,11.41237447,71539,658377.3897,43373918.86,1734368.9,24.24368386,27428630902,194978.3032,11886630.62,,,
9/4/14,247,36,486,11.15620263,70940,498889.0942,40256000.57,2034396,28.67769946,27428630902,227701.9345,13649084.33,,,
9/6/14,249,36,481.09,10.4899443,67529,458645.0141,37939882,2025388.9,29.99287565,27428630902,229065.4191,4955198.625,,,
9/8/14,251,37,476.61,11.323667,71754,384147.2205,38235275.43,1828275.96,25.47977757,27428630902,208613.1496,18956804.76,,,
9/10/14,253,37,485.03,14.66467827,76417,372783.8975,38066479.57,1898407.42,24.84273683,27428630902,212703.6035,18956804.76,,,
9/12/14,255,37,470.43,10.4459308,66303,384611.1025,41076218.29,1898185.05,28.62894665,27428630902,219521.0267,9329344.09,,,
9/14/14,257,38,475.49,10.41613288,66033,399023.7688,41202772,2025587.4,30.67538049,29829733124,252083.493,9323892.522,,,
9/16/14,259,38,468,14.7337395,89326,368778.0154,38052034.71,1983852,22.20912164,29829733124,250600.6489,7972638.057,,,
9/18/14,261,38,428.19,12.45941455,79754,358417.9272,36202135,1985517.03,24.89551659,29829733124,274326.1542,9824634.948,,,
9/20/14,263,38,415.56,9.96929167,62315,441480.9639,45313179.29,1801037.04,28.90214298,29829733124,256532.0252,18932062.77,,,
9/22/14,265,39,400.98,10.88655821,68526,555745.1592,49347029.71,1577856.3,23.02565887,29829733124,232806.52,9192286.63,,,
9/24/14,267,39,431.91,13.42090123,81104,605162.091,46979072.14,1765648.08,21.77017262,29829733124,241703.5845,18225096.04,,,
9/26/14,269,39,405.14,47.43930673,73278,640722.7227,41265653.14,1548445.08,21.13110456,34661425924,260177.3531,10062556.53,,,
9/28/14,271,40,380,11.08075213,62200,574007.4136,37406224,1324680,21.29710611,34661425924,239501.0072,4288030.731,,,
9/30/14,273,40,382.67,12.33293377,78590,554241.7388,40154805.29,1458738.04,18.56136964,34661425924,261900.3819,14386190.61,,,
10/2/14,275,40,375.85,11.80636226,74630,514186.2446,41076436.14,1394779.35,18.68925834,34661425924,255008.2666,10603470.87,,,
10/4/14,277,40,336,13.09999729,70430,534547.612,42229088.57,1205568,17.11725117,34661425924,246393.1225,29342828.66,,,
10/6/14,279,41,331.2,12.29635546,75126,595444.3178,46297932,1328774.4,17.68727737,34661425924,275684.6125,52988509.51,,,
10/8/14,281,41,346.26,13.07728331,80324,700466.0253,50166725.43,1138502.88,14.17388178,34661425924,225716.7765,27011514.01,,,
10/10/14,283,41,358.97,13.41027929,84811,785066.7886,58512018.57,1431572.36,16.87955996,35002482026,276657.2683,24399643.35,,,
10/12/14,285,42,364.83,11.06974068,63946,797428.89,58861047.86,1353884.13,21.17230366,35002482026,257517.4572,14932563.81,,,
10/14/14,287,42,411.89,13.09047261,81491,672858.2012,53677263.29,1446969.57,17.75618866,35002482026,243597.5947,37093444.4,,,
10/16/14,289,42,378.02,12.18979168,74010,704286.3575,53367935.71,1422111.24,19.21512282,35002482026,260997.4229,24399394.81,,,
10/18/14,291,42,389.68,11.15788265,69474,757931.4655,49784449.86,1650684.48,23.75974436,35002482026,294057.0964,24399394.81,,,
10/20/14,293,43,384.95,12.24408182,78443,738971.6014,46495131.29,1332696.9,16.9893668,35002482026,240117.6291,4721466.525,,,
10/22/14,295,43,385.1,12.4960203,79546,638090.3018,38178184.29,1650923.7,20.75432706,35002482026,297537.0621,12148360.73,,,
10/24/14,297,43,358.46,13.03797728,81643,626185.6145,41154756.43,1465384.48,17.94868488,35985640265,291583.5085,23483316.01,,,
10/26/14,299,44,355.43,10.7606396,70537,712452.0246,44759411.29,1158701.8,16.42686533,35985640265,232551.2644,16539946.26,,,
10/28/14,301,44,354.94,13.72107912,88600,789604.7973,42881976.57,1335639.22,15.07493476,35985640265,268328.3821,10810426.23,,,
10/30/14,303,44,337,14.37016784,93338,747253.572,37988382.57,1462243,15.66610598,35985640265,309472.0673,15739258.44,,,
11/1/14,305,44,327.39,13.16989149,74548,780068.302,37015177.57,1313816.07,17.62376013,35985640265,286216.9409,16504572.95,,,
11/3/14,307,45,325.81,12.83380219,84522,704287.2473,35974744.43,1266423.47,14.98335901,35985640265,277272.6615,7544123.143,,,
11/5/14,309,45,341.99,13.4448337,89249,754208.2984,35849285.86,1372405.87,15.37726888,39603666252,314993.4284,13484368.5,,,
11/7/14,311,45,342.26,14.19042877,89542,750488.7134,40846941.86,1236927.64,13.81393804,39603666252,283494.0856,16142615.26,,,
11/9/14,313,46,356.34,15.08499306,72217,765191.0653,45044099.43,1243626.6,17.22069042,39603666252,273650.541,7456068.066,,,
11/11/14,315,46,365.04,13.37547938,87338,687155.1335,46411397,1291511.52,14.78750968,39603666252,277587.9588,28620676.02,,,
11/13/14,317,46,406.56,15.77819904,100117,656206.9064,48896837.29,1490042.4,14.88301088,39603666252,287431.5034,37534065.84,,,
11/15/14,319,46,373.14,11.49113334,74831,835668.9504,69787895.43,1403379.54,18.75398618,39603666252,295306.3392,27656251.17,,,
11/17/14,321,47,378.48,14.59071691,85201,849322.3804,71226981.14,1443522.72,16.94255607,39603666252,299243.757,11112256.56,,,
11/19/14,323,47,374.77,13.42190503,87321,867919.1289,72327225.29,1288459.26,14.75543409,40300030328,274455.5762,30706829.21,,,
11/21/14,325,47,356.9,13.09970976,86577,758871.4713,54022243.14,1111029.7,12.83285053,40300030328,248412.3463,23510775.93,,,
11/23/14,327,48,362.99,11.46468237,75041,851733.5315,52673175,1283532.64,17.10441812,40300030328,282468.8777,13429899.71,,,
11/25/14,329,48,381.03,12.20971239,82813,780391.7225,42147218.14,1223868.36,14.77869851,40300030328,256425.6478,27676199.21,,,
11/27/14,331,48,372.62,11.78619228,82979,793812.5181,45818676.57,1224429.32,14.7558939,40300030328,262435.624,9560979.621,,,
11/29/14,333,48,377.22,11.54299905,81452,804897.5222,60412581.14,1428154.92,17.53369985,40300030328,302502.1314,38837921.15,,,
12/1/14,335,49,381.72,14.00206215,95220,906203.139,65094185.86,1369993.08,14.387661,40300030328,286475.5284,11399028.64,,,
12/3/14,337,49,378.25,13.58502718,97296,987617.852,74196424.14,1149123.5,11.81059345,40300030328,242402.3702,14914349.39,,,
12/5/14,339,49,373.98,13.71698344,92900,983375.7428,66870413.57,1407286.74,15.14840409,40007470271,298317.3202,17548067.84,,,
12/7/14,341,50,375.73,10.89598656,77357,974605.3135,75457896.43,1149733.8,14.86269892,40007470271,242631.4204,5588928.572,,,
12/9/14,343,50,350.29,14.93934077,89587,910522.9237,61942287.86,1222161.81,13.64217811,40007470271,276440.7167,30788758.07,,,
12/11/14,345,50,356.1,12.19265382,85829,980859.6188,65419715,1295135.7,15.08972142,40007470271,288373.4095,31152376.53,,,
12/13/14,347,50,350.31,10.95838328,79512,925446.2939,56743071,1255861.35,15.79461402,40007470271,284395.8452,11033033.48,,,
12/15/14,349,51,352.15,14.79932134,95727,831401.4762,52154414.43,1351903.85,14.12249261,40007470271,304283.6666,14934582.11,,,
12/17/14,351,51,318.2,13.840813,93704,705774.5418,43328189.86,1014421.6,10.82580893,40007470271,252575.3311,34354997.73,,,
12/19/14,353,51,317.63,14.30375502,92052,810837.0373,49555974.57,989099.82,10.74501173,39457671307,243219.9835,15504768.85,,,
12/21/14,355,52,326.93,11.33814908,80829,825092.1208,53987320.29,1188717.48,14.70657165,39457671307,284410.4645,10142376.62,,,
12/23/14,357,52,336.96,14.11126208,99770,836822.9531,51956517.71,1369405.44,13.72562333,39457671307,317755.1397,10081769.7,,,
12/25/14,359,52,319.31,9.64807936,70684,810337.6003,48848370.14,1351958.54,19.1267973,39457671307,331485.3001,5018720.254,,,
12/27/14,361,52,314.45,19.41831457,78776,795803.8303,43182339.43,1263774.55,16.04263418,39457671307,313832.2367,10684733.06,,,
12/29/14,363,53,314.49,14.06563348,79812,724624.5022,39534740,1333123.11,16.70329161,39457671307,331485.3001,6698339.311,,,
12/31/14,365,53,317.4,12.44896755,83768,679832.3562,33371540,1233733.8,14.72798443,40640955017,313142.2889,7378843.993,,,
1/2/15,2,1,316.15,10.72769484,72234,671465.0773,34773513,1267761.5,17.55075865,40640955017,323243.6531,6440895.954,,,
1/4/15,4,2,270.93,20.28810703,85570,680076.0882,36188737.14,1129778.1,13.2029695,40640955017,335365.2901,53104792.25,,,
1/6/15,6,2,276.8,12.85666757,87160,746678.507,43760024.43,1089761.6,12.50300138,40640955017,317182.8346,22161280.11,,,
1/8/15,8,2,276.8,14.45388694,99126,878243.3595,50723191.14,938075.2,9.463462664,40640955017,272736.8323,22161280.11,,,
1/10/15,10,2,278,15.44061914,105895,1024251.793,57393421.14,984120,9.293356627,40640955017,284858.4693,16411870.65,,,
1/12/15,12,3,270,32.63994364,98185,1048887.857,52267138.14,1115640,11.36263177,43971662056,358478.281,12162899.07,,,
1/14/15,14,3,176.5,15.87551555,104481,1083911.338,52552850.71,668935,6.402455949,43971662056,330062.3197,55435210.39,,,
1/16/15,16,3,205.35,15.88562435,112530,1443316.73,56736412.29,768009,6.824926686,43971662056,325690.6334,58159451.67,,,
1/18/15,18,4,211.18,12.75025624,87047,1560302.708,54543491,789179.66,9.066132779,43971662056,325690.6334,17720961.7,,,
1/20/15,20,4,212.99,14.41535966,98890,1460923.94,45292635.14,641951.86,6.491575083,43971662056,262301.1812,14708752.39,,,
1/22/15,22,4,233.9,13.45202348,94979,1127247.502,40972059.71,880165.7,9.266950589,43971662056,327876.4765,24048570.79,,,
1/24/15,24,4,244.64,12.18056487,89630,1006664.75,42517245,742971.68,8.289319201,43971662056,264487.0244,20711796.59,,,
1/26/15,26,5,271.47,16.3312645,105423,1037025.401,45090147.71,866260.77,8.216999801,43971662056,277602.0835,27596035.96,,,
1/28/15,28,5,249.25,12.2880246,89287,1115858.271,49778262,987528.5,11.06015993,41272873895,324166.339,39431712.19,,,
1/30/15,30,5,230.11,11.96990901,86360,1039328.643,48677183.71,802163.46,9.288599583,41272873895,285184.3109,28900320.07,,,
2/1/15,32,6,220.72,11.00546903,79193,973426.1274,48462797.29,940487.92,11.87589711,41272873895,348786.5672,18587806.79,,,
2/3/15,34,6,236.51,13.44597638,93499,764235.6169,35327875.29,801295.88,8.570101071,41272873895,276977.5681,20208902.14,,,
2/5/15,36,6,217.37,12.51951528,90028,840658.8414,35095294.43,801443.19,8.902154774,41272873895,301597.7964,18353317.04,,,
2/7/15,38,6,225.16,12.10137628,86207,924715.1613,36016414.43,970889.92,11.26230956,41272873895,352889.9386,19150007.34,,,
2/9/15,40,7,220.39,13.78402009,95860,864606.6915,36155072.71,856876.32,8.938830795,44455415962,342533.0607,23588351.12,,,
2/11/15,42,7,221.99,14.66267797,98701,751685.9429,34522438.86,835570.36,8.465672688,44455415962,331483.6071,13688603.91,,,
2/13/15,44,7,239.94,15.93974552,107390,665860.4382,32974884.71,843389.1,7.853516156,44455415962,309384.7,36397741.13,,,
2/15/15,46,8,243.99,13.43496996,85355,725002.2766,37523571,820538.37,9.613243161,44455415962,296125.3557,55456609.82,,,
2/17/15,48,8,244,15.13607471,98899,701514.4704,37335606.86,949160,9.597265898,44455415962,342533.0607,23497611.52,,,
2/19/15,50,8,241.59,13.71575584,96005,686516.7446,37521413.43,993659.67,10.3500825,44455415962,362422.0771,14398443.46,,,
2/21/15,52,8,245.66,14.40873654,92541,639959.94,34519579.29,850966.24,9.195559158,44455415962,304964.9185,10804116.03,,,
2/23/15,54,9,237.09,13.83752097,96936,608150.2006,31885765.29,815115.42,8.408799827,46684376317,317934.932,13288774.02,,,
2/25/15,56,9,238.59,15.13904695,104785,603332.4065,30824247.86,934079.85,8.914251563,46684376317,362028.0977,9309414.278,,,
2/27/15,58,9,254,14.17573583,103395,624775.2985,30541186.57,1006856,9.737956381,46684376317,366669.4836,37037780.15,,,
3/1/15,60,10,247.56,12.66952726,86274,816250.5977,33953362.86,931320.72,10.79491759,46684376317,348103.9401,19892476.44,,,
3/3/15,62,10,275.8,15.32856227,109142,1019587.626,35051477.71,1065967,9.766790053,46684376317,357386.7119,42763249.62,,,
3/5/15,64,10,265.63,14.20542004,96611,1099490.742,42604465,760764.32,7.874510356,46684376317,264558.9945,34527850.68,,,
3/7/15,66,10,275.83,13.57345998,94270,1008023.25,46544471.43,975886.54,10.35203713,46684376317,327217.7037,14422135.79,,,
3/9/15,68,11,287.48,14.01348729,96449,1083388.923,57098625.86,952708.72,9.877849641,47427554951,311208.0239,39386293.78,,,
3/11/15,70,11,293.29,15.46580835,102856,1075091.632,57554460,1221552.85,11.87634022,47427554951,391367.6664,20776296.84,,,
3/13/15,72,11,289.51,13.87866807,96745,1092656.677,59993789.71,1009810.88,10.43786118,47427554951,327711.4797,25887106.38,,,
3/15/15,74,12,283.57,11.85474118,84477,847134.8382,52302564.14,1045239.02,12.37306036,47427554951,346572.572,10021349.56,,,
3/17/15,76,12,287.02,14.75421706,104238,752065.9821,41886123.14,1030114.78,9.882334465,47427554951,337142.0259,17346142.96,,,
3/19/15,78,12,260.62,16.03415694,102414,769636.0828,38385389.43,935886.42,9.138266448,47427554951,337142.0259,45519026.78,,,
3/21/15,80,12,257.83,14.67230432,100458,824207.383,39672544,925351.87,9.211330805,47427554951,337142.0259,12061583.18,,,
3/23/15,82,13,266.07,17.375943,106330,789799.1174,39336385.29,1015589.19,9.551294931,47427554951,358360.7548,18292679.25,,,
3/25/15,84,13,245.68,15.31775967,93930,729852.4965,38383482.86,1023257.2,10.89382732,46717549645,385508.7702,29366377.84,,,
3/27/15,86,13,248.63,15.37769189,106302,709142.7719,37759197.86,1072838.45,10.09236374,46717549645,399442.8222,13250514.05,,,
3/29/15,88,14,244.05,12.19379189,87456,796110.1637,42069400,924217.35,10.56779809,46717549645,350673.6404,16844245.76,,,
3/31/15,90,14,242.92,14.73616593,105294,735890.2976,38098509.14,908277.88,8.626112409,46717549645,346028.9564,15840546.58,,,
4/2/15,92,14,252.44,16.0150584,115686,711132.7534,35640567.29,931756.04,8.054181491,46717549645,341384.2724,21296212.08,,,
4/4/15,94,14,253.77,15.06052225,94152,689558.0147,36129690.71,980821.05,10.4174213,46717549645,357640.6663,9020735.923,,,
4/6/15,96,15,254.7,15.31261593,100949,639142.7187,32867435.29,825228,8.174702077,49446390688,317081.1503,17917019.44,,,
4/8/15,98,15,245.89,15.47753386,108047,583529.6363,31913808.29,735211.1,6.804548946,49446390688,292501.2162,24571057.25,,,
